playerID,WinPercent,H_Batting,HR_Batting,RBI_Batting,R_Batting,Doubles_Batting,Triples_Batting,BB_Batting,AB_Batting,PO_Fielding,A_Fielding,E_Fielding,DP_Fielding,SB_Fielding,CS_Fielding,ERA_Pitching,H_Pitching,SV_Pitching,BAOpp_Pitching,H_Battingp,HR_Battingp,RBI_Battingp,R_Battingp,Doubles_Battingp,Triples_Battingp,BB_Battingp,AB_Battingp,PO_Fieldingp,A_Fieldingp,E_Fieldingp,DP_Fieldingp,SB_Fieldingp,CS_Fieldingp,ERA_Pitchingp,H_Pitchingp,SV_Pitchingp,BAOpp_Pitchingp,GP_AllStar,careerAwards,WSWins,class
altroni01,0.5436,97,2,27,52,9,1,29,550,181,610,31,23,0,0,75.28,1455,7,3.33,1,0,0,0,0,0,1,4,181,610,31,23,0,0,75.28,1455,7,3.33,0,0,3,1
ansonca01,0.5792,3435,97,2075,1999,582,142,984,10281,22572,1612,976,1283,38,24,18,4,1,0,16,0,1,11,2,1,6,47,22572,1612,976,1283,38,24,18,4,1,0,0,0,0,1
baldwla01,0.5336,114,0,55,68,16,7,40,494,64,225,23,10,0,0,27.56,921,1,0,4,0,1,1,1,0,2,17,64,225,23,10,0,0,27.56,921,1,0,0,0,1,0
abbeybe01,0.4638,38,0,17,21,3,3,21,225,17,134,22,4,0,0,28.07,686,1,0,0,0,0,0,0,0,0,0,17,134,22,4,0,0,28.07,686,1,0,0,0,0,0
abbeych01,0.3788,493,19,280,307,67,46,167,1756,920,92,100,19,0,0,4.5,6,0,0,0,0,0,0,0,0,0,0,920,92,100,19,0,0,4.5,6,0,0,0,0,0,0
abbotda01,0.5152,1,0,1,0,0,1,0,7,3,4,0,0,0,0,6.23,19,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6.23,19,1,0,0,0,0,0
allenmy01,0.3866,157,4,88,89,28,14,45,606,306,52,38,8,0,0,4.56,34,0,0,0,0,0,0,0,0,0,0,306,52,38,8,0,0,4.56,34,0,0,0,0,0,0
allisdo01,0.5319,382,2,139,236,44,10,24,1407,1328,269,237,24,0,0,1.8,11,0,0,0,0,0,0,0,0,0,0,1328,269,237,24,0,0,1.8,11,0,0,0,0,0,1
amoledo01,0.5000,5,0,5,5,0,0,2,48,6,35,6,0,0,0,10.41,150,0,0,0,0,0,0,0,0,0,0,6,35,6,0,0,0,10.41,150,0,0,0,0,0,0
anderda01,0.4162,6,0,0,6,1,0,1,62,3,52,1,0,0,0,19.55,177,0,0,0,0,0,0,0,0,0,0,3,52,1,0,0,0,19.55,177,0,0,0,0,0,0
anderva01,0.3905,34,0,18,25,3,3,10,114,11,54,12,4,0,0,30.46,339,0,0,0,0,0,0,0,0,0,0,11,54,12,4,0,0,30.46,339,0,0,0,0,0,0
andrufr01,0.6404,12,0,2,9,3,0,1,41,5,3,2,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,2,11,0,0,0,0,0,0
arundha01,0.5342,11,0,1,8,0,0,6,59,5,58,5,0,0,0,13.41,171,0,0,0,0,0,0,0,0,0,0,5,58,5,0,0,0,13.41,171,0,0,0,0,1,0
atkinal01,0.5026,64,1,14,55,7,2,36,387,55,174,43,3,0,0,19.17,943,0,0,0,0,0,0,0,0,0,0,55,174,43,3,0,0,19.17,943,0,0,0,0,0,0
aydelja01,0.3802,5,0,0,1,1,0,3,50,2,19,6,0,0,0,8.92,150,0,0,0,0,0,0,0,0,0,0,2,19,6,0,0,0,8.92,150,0,0,0,0,0,0
baileha01,0.5552,10,0,3,5,2,1,2,43,3,25,2,0,0,0,8.9,107,0,0,0,0,0,0,0,0,0,0,3,25,2,0,0,0,8.9,107,0,0,0,0,0,0
baileki01,0.5077,2,0,1,2,1,0,0,4,1,2,1,0,0,0,5.63,13,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,5.63,13,0,0,0,0,0,0
bakelje01,0.4164,111,2,33,70,12,4,83,727,104,376,74,16,0,0,32.43,1909,0,0,0,0,0,0,0,0,0,0,104,376,74,16,0,0,32.43,1909,0,0,0,0,0,0
bakerbo01,0.4706,1,0,1,0,0,0,0,7,0,2,0,1,0,0,16.13,29,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,16.13,29,0,0,0,0,0,0
bakerki01,0.3968,35,0,10,19,1,2,22,166,34,100,15,3,0,0,23.93,483,0,0,0,0,0,0,0,0,0,0,34,100,15,3,0,0,23.93,483,0,0,0,0,0,0
bakerno01,0.4057,18,0,6,16,2,0,2,106,8,39,14,1,0,0,10.1,248,0,0,0,0,0,0,0,0,0,0,8,39,14,1,0,0,10.1,248,0,0,0,0,0,0
baldwki01,0.5064,371,7,178,186,56,27,36,1677,1956,688,327,48,91,57,9,5,0,0,0,0,0,0,0,0,0,0,1956,688,327,48,91,57,9,5,0,0,0,0,0,0
baldwma01,0.5250,188,10,106,109,21,18,82,1155,183,547,80,11,0,0,35.02,2695,5,0,0,0,0,0,0,0,0,0,183,547,80,11,0,0,35.02,2695,5,0,0,0,0,0
banksbi01,0.5534,3,0,0,0,0,0,1,14,0,5,0,0,0,0,10.57,49,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10.57,49,0,0,0,0,0,0
bannoji01,0.5418,460,19,253,293,76,24,152,1438,645,142,118,24,0,0,28.5,18,0,0,0,0,0,0,0,0,0,0,645,142,118,24,0,0,28.5,18,0,0,0,0,0,0
barnero01,0.6702,860,6,346,698,146,47,116,2391,1305,1662,459,206,0,0,20.25,7,0,0,0,0,0,0,0,0,0,0,1305,1662,459,206,0,0,20.25,7,0,0,0,0,0,1
barrbo01,0.3622,117,4,17,61,14,6,31,633,122,276,73,9,0,0,25.81,1460,1,0,0,0,0,0,0,0,0,0,122,276,73,9,0,0,25.81,1460,1,0,0,0,0,0
bartsch01,0.5474,13,0,6,7,1,0,11,78,10,77,7,1,0,0,4.11,226,1,0,0,0,0,0,0,0,0,0,10,77,7,1,0,0,4.11,226,1,0,0,0,0,0
bastich01,0.5019,342,11,144,241,49,26,179,1806,878,1604,225,142,0,0,3,6,0,0,0,0,0,0,0,0,0,0,878,1604,225,142,0,0,3,6,0,0,0,0,0,0
batesfr01,0.4075,16,0,5,9,1,0,12,77,18,47,11,3,0,0,11.38,276,0,0,0,0,0,0,0,0,0,0,18,47,11,3,0,0,11.38,276,0,0,0,0,0,0
batesjo01,0.4015,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,15,0,0,0,0,0,0
battijo01,0.4679,439,3,143,228,51,25,40,1953,908,1253,367,88,0,0,7.16,12,0,0,0,0,0,0,0,0,0,0,908,1253,367,88,0,0,7.16,12,0,0,0,0,0,1
baueral01,0.4870,5,0,0,3,0,0,0,23,1,8,2,0,0,0,10.65,53,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,10.65,53,0,0,0,0,0,0
bausege01,0.5639,1,0,0,1,0,0,4,21,0,12,0,0,0,0,3.9,64,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3.9,64,0,0,0,0,0,0
beamal01,0.4621,1,0,0,0,1,0,0,6,0,4,3,0,0,0,6.5,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6.5,11,0,0,0,0,0,0
beamer01,0.5954,2,0,0,2,0,0,0,11,1,4,1,0,0,0,11.31,33,3,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,11.31,33,3,0,0,0,0,0
beatied01,0.4810,56,4,38,46,5,5,32,388,53,187,21,8,0,0,19.54,997,0,0,0,0,0,0,0,0,0,0,53,187,21,8,0,0,19.54,997,0,0,0,0,1,0
becanbu01,0.5533,10,0,2,3,0,0,1,41,3,21,3,0,0,0,7.75,110,0,0,1,0,0,0,0,0,0,2,3,21,3,0,0,0,7.75,110,0,0,0,0,0,0
bresnro01,0.5121,1252,26,530,682,218,71,714,4481,5138,1416,241,138,614,572,9.95,68,0,0,5,0,1,3,2,0,4,16,5138,1416,241,138,614,572,9.95,68,0,0,0,0,1,1
broutda01,0.5631,2303,107,1301,1529,462,206,840,6726,16443,668,532,892,0,0,37.07,44,0,0,2,0,0,0,0,0,0,3,16443,668,532,892,0,0,37.07,44,0,0,0,0,1,1
bechtge01,0.5622,288,3,165,216,48,12,22,1040,322,68,98,7,0,0,19.29,337,0,0,0,0,0,0,0,0,0,0,322,68,98,7,0,0,19.29,337,0,0,0,0,0,0
beckebo01,0.4733,1,0,1,1,0,0,3,10,2,5,1,0,0,0,16.43,38,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,16.43,38,0,0,0,0,0,0
beckfr01,0.4131,6,0,0,2,2,0,0,32,3,7,1,0,0,0,14.12,50,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,14.12,50,0,0,0,0,0,0
becklja01,0.4886,2938,87,1581,1603,473,244,616,9551,23767,1319,482,1327,0,0,6.75,9,0,0,0,0,0,0,0,0,0,0,23767,1319,482,1327,0,0,6.75,9,0,0,0,0,0,1
beeched01,0.3807,325,7,177,148,52,17,71,1190,511,58,103,12,0,0,12,10,0,0,0,0,0,0,0,0,0,0,511,58,103,12,0,0,12,10,0,0,0,0,0,0
begleed01,0.4818,31,1,11,17,5,0,9,173,23,69,15,2,0,0,9.09,427,0,0,0,0,0,0,0,0,0,0,23,69,15,2,0,0,9.09,427,0,0,0,0,0,0
bellch01,0.4064,4,0,4,5,1,0,8,38,6,21,6,0,0,0,5.68,99,0,0,0,0,0,0,0,0,0,0,6,21,6,0,0,0,5.68,99,0,0,0,0,0,0
bentlcy01,0.2083,25,1,11,23,3,4,1,114,19,34,11,3,0,0,6.06,259,0,0,0,0,0,0,0,0,0,0,19,34,11,3,0,0,6.06,259,0,0,0,0,0,0
bernhbi01,0.5580,129,0,51,50,18,4,28,718,83,561,34,19,0,0,28.5,1860,3,0,0,0,0,0,0,0,0,0,83,561,34,19,0,0,28.5,1860,3,0,0,0,0,0
bevilbe01,0.5809,2,0,1,2,2,0,0,7,5,2,1,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,4,8,0,0,0,0,0,0
bickhda01,0.4710,1,0,0,2,0,0,1,3,0,3,1,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,13,0,0,0,0,0,0
bierblo01,0.4815,1524,34,839,821,209,95,268,5713,3777,4600,585,623,0,0,4.22,13,1,0,0,0,0,0,0,0,0,0,3777,4600,585,623,0,0,4.22,13,1,0,0,0,0,0
bishobi01,0.5140,1,0,0,0,0,0,2,17,0,8,5,0,0,0,34.51,68,2,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,34.51,68,2,0,0,0,0,0
blackbo01,0.2025,36,1,0,25,14,2,10,146,58,50,20,4,0,0,3.22,127,0,0,0,0,0,0,0,0,0,0,58,50,20,4,0,0,3.22,127,0,0,0,0,0,0
blackge01,0.6923,1,0,0,1,0,0,0,13,2,7,0,0,0,0,6.82,34,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,6.82,34,0,0,0,0,0,0
blairbi01,0.6090,4,0,1,1,1,0,1,13,2,12,3,1,0,0,2.61,29,0,0,0,0,0,0,0,0,0,0,2,12,3,1,0,0,2.61,29,0,0,0,0,0,0
blaisdi01,0.2025,5,0,0,1,1,0,0,16,3,5,4,0,0,0,8.65,49,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,8.65,49,0,0,0,0,0,0
blankfr01,0.4231,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4.5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.5,5,0,0,0,0,0,0
blauvhe01,0.5000,3,0,1,3,0,0,0,6,1,4,1,1,0,0,10.22,19,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,10.22,19,0,0,0,0,0,0
blongjo01,0.5385,119,0,48,50,17,7,6,550,155,83,33,3,0,0,5.81,374,0,0,0,0,0,0,0,0,0,0,155,83,33,3,0,0,5.81,374,0,0,0,0,0,0
bohnch01,0.5250,2,0,0,0,0,0,0,13,5,9,4,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,5,9,4,0,0,0,3,21,0,0,0,0,0,0
bondto01,0.5057,471,0,174,213,53,11,22,1975,336,928,138,32,0,0,31.21,3765,0,0,0,0,0,0,0,0,0,0,336,928,138,32,0,0,31.21,3765,0,0,0,0,0,1
boonege01,0.3942,2,0,0,0,0,0,0,6,0,3,0,0,0,0,7.8,15,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7.8,15,1,0,0,0,0,0
bootham01,0.2986,98,0,27,47,5,1,21,438,218,218,111,16,0,0,12.87,136,0,0,0,0,0,0,0,0,0,0,218,218,111,16,0,0,12.87,136,0,0,0,0,0,0
boothed01,0.3344,243,1,76,128,26,13,7,1016,382,134,129,13,0,0,10.8,16,0,0,0,0,0,0,0,0,0,0,382,134,129,13,0,0,10.8,16,0,0,0,0,0,0
borchge01,0.4211,2,0,2,3,2,0,1,33,6,16,7,1,0,0,30.49,68,0,0,0,0,0,0,0,0,0,0,6,16,7,1,0,0,30.49,68,0,0,0,0,0,0
bordejo01,0.5507,28,0,8,22,3,0,3,149,22,46,32,0,0,0,4.39,304,1,0,0,0,0,0,0,0,0,0,22,46,32,0,0,0,4.39,304,1,0,0,0,0,0
boswean01,0.4208,7,0,2,5,0,0,2,30,14,6,5,0,0,0,11.82,85,0,0,0,0,0,0,0,0,0,0,14,6,5,0,0,0,11.82,85,0,0,0,0,0,0
bowency01,0.4885,1,0,1,1,0,0,1,3,0,5,2,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,6,12,0,0,0,0,0,0
bowerfr01,0.5436,853,13,393,345,102,38,130,3410,4893,1180,221,151,888,816,9,3,0,0,0,0,0,0,0,0,0,0,4893,1180,221,151,888,816,9,3,0,0,0,0,1,0
bowmasu01,0.4286,25,0,6,15,5,0,6,94,12,29,8,1,0,0,17.94,184,0,0,0,0,0,0,0,0,0,0,12,29,8,1,0,0,17.94,184,0,0,0,0,0,0
boydbi01,0.3366,192,3,91,94,30,9,10,666,235,192,165,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,235,192,165,13,0,0,0,4,0,0,0,0,0,0
boydja01,0.3734,47,1,18,31,5,1,22,193,55,72,27,5,0,0,22.08,214,0,0,0,0,0,0,0,0,0,0,55,72,27,5,0,0,22.08,214,0,0,0,0,0,0
boylehe01,0.4322,230,10,70,120,42,7,51,1049,240,341,67,15,0,0,17.08,1740,1,0,0,0,0,0,0,0,0,0,240,341,67,15,0,0,17.08,1740,1,0,0,0,0,0
brackja01,0.3971,10,0,4,2,4,0,0,44,0,25,0,0,0,0,6.21,137,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,6.21,137,0,0,0,0,0,0
bradlbi01,0.5135,1471,34,552,754,275,84,290,5430,1985,3062,355,197,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1985,3062,355,197,0,0,0,4,0,0,0,0,0,1
bradlfo01,0.5571,19,0,8,12,2,1,2,82,12,24,3,0,0,0,2.49,201,1,0,0,0,0,0,0,0,0,0,12,24,3,0,0,0,2.49,201,1,0,0,0,0,0
bradlge01,0.5205,518,3,172,272,64,38,40,2258,684,1123,297,59,0,0,24.37,3009,2,0,0,0,0,0,0,0,0,0,684,1123,297,59,0,0,24.37,3009,2,0,0,0,0,0
braggdi01,0.3971,2,0,2,1,0,0,0,13,0,10,0,1,0,0,4.78,44,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,4.78,44,0,0,0,0,0,0
brainas01,0.3916,116,0,45,71,11,0,10,467,62,139,57,4,0,0,24.36,1109,0,0,0,0,0,0,0,0,0,0,62,139,57,4,0,0,24.36,1109,0,0,0,0,0,0
brashki01,0.4934,1,0,0,0,0,0,0,2,0,3,0,0,0,0,4.5,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.5,8,0,0,0,0,0,0
breital01,0.1735,0,0,0,0,0,0,0,2,0,1,1,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,8,0,0,0,0,0,0
breitte01,0.4738,291,4,126,174,27,15,150,1350,329,699,68,25,0,0,44.59,3101,3,0,0,0,0,0,0,0,0,0,329,699,68,25,0,0,44.59,3101,3,0,0,0,0,1
briggbu01,0.5587,48,1,17,19,2,3,19,324,42,160,9,2,0,0,19.46,879,4,0,0,0,0,0,0,0,0,0,42,160,9,2,0,0,19.46,879,4,0,0,0,0,0
brillfr01,0.2500,6,0,2,5,0,0,1,44,5,14,1,0,0,0,5.5,148,0,0,0,0,0,0,0,0,0,0,5,14,1,0,0,0,5.5,148,0,0,0,0,0,0
brittji01,0.2857,88,0,24,55,10,0,13,395,28,124,49,2,0,0,8.61,1264,0,0,0,0,0,0,0,0,0,0,28,124,49,2,0,0,8.61,1264,0,0,0,0,0,0
brookha01,0.3926,0,0,0,0,0,0,0,1,1,0,5,0,0,0,36,9,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,36,9,0,0,0,0,0,0
brownch01,0.5267,3,0,1,1,1,0,0,11,0,5,0,0,0,0,7.77,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7.77,30,0,0,0,0,0,0
browned01,0.4511,38,0,0,17,3,0,6,213,66,62,30,1,0,0,9,21,0,0,0,0,0,0,0,0,0,0,66,62,30,1,0,0,9,21,0,0,0,0,0,0
brownji01,0.4750,27,1,0,17,6,2,2,110,33,35,24,3,0,0,17.34,161,0,0,0,0,0,0,0,0,0,0,33,35,24,3,0,0,17.34,161,0,0,0,0,0,0
brownjo01,0.4661,16,0,3,8,1,0,0,80,16,21,4,2,0,0,10.36,108,0,0,0,0,0,0,0,0,0,0,16,21,4,2,0,0,10.36,108,0,0,0,0,0,0
brownjo02,0.4621,1,0,0,0,0,0,0,2,0,3,0,0,0,0,7.2,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7.2,7,0,0,0,0,0,0
brownle01,0.5818,379,10,169,205,83,31,45,1531,2683,411,324,89,0,0,54,6,1,0,0,0,0,0,0,0,0,0,2683,411,324,89,0,0,54,6,1,0,0,0,0,0
burkeje01,0.5337,2850,75,952,1720,320,182,1029,8426,3966,309,388,64,0,0,19.07,144,0,0,8,0,1,3,1,0,0,25,3966,309,388,64,0,0,19.07,144,0,0,0,0,0,1
burnsoy01,0.5427,1392,65,834,870,224,129,464,4645,1737,870,336,91,0,0,20.37,152,4,0,14,3,16,14,5,0,8,62,1737,870,336,91,0,0,20.37,152,4,0,0,0,0,0
burnsto01,0.6199,1307,39,683,722,236,69,270,4920,1868,3157,739,267,0,0,0,2,0,0,8,0,1,5,2,2,0,46,1868,3157,739,267,0,0,0,2,0,0,0,0,0,0
carutbo01,0.5822,695,29,359,508,104,50,417,2465,788,657,153,35,0,0,27.87,2678,3,0,22,0,9,10,1,3,8,99,788,657,153,35,0,0,27.87,2678,3,0,0,0,1,1
chambel01,0.5447,213,9,110,114,33,14,85,1051,117,465,58,6,0,0,50.1,2446,1,0,0,0,0,3,0,0,4,13,117,465,58,6,0,0,50.1,2446,1,0,0,0,0,0
clarkjo01,0.5968,432,24,232,254,73,26,81,1974,239,1151,178,45,0,0,39.3,4295,5,0,5,1,4,2,1,0,0,36,239,1151,178,45,0,0,39.3,4295,5,0,0,0,0,1
brownpe01,0.4518,1646,46,659,954,295,85,466,4820,2490,535,414,96,0,0,54,2,0,0,0,0,0,0,0,0,0,0,2490,535,414,96,0,0,54,2,0,0,0,0,0,1
brownst01,0.5769,3,0,2,4,0,0,0,33,0,10,1,1,0,0,15.04,89,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,15.04,89,0,0,0,0,0,0
brownto01,0.4515,1958,64,742,1524,240,138,749,7387,3639,351,498,85,0,0,25.98,56,0,0,0,0,0,0,0,0,0,0,3639,351,498,85,0,0,25.98,56,0,0,0,0,0,0
brynato01,0.6007,2,0,1,1,0,1,0,11,1,3,1,0,0,0,60.48,33,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,60.48,33,0,0,0,0,0,0
buckied01,0.3359,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,0,0,0
buckljo01,0.2727,0,0,0,1,0,0,2,15,1,11,0,0,0,0,7.68,49,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,7.68,49,0,0,0,0,0,0
buffich01,0.5300,543,7,255,245,67,16,91,2214,917,880,182,58,0,0,36.81,3344,3,0,0,0,0,0,0,0,0,0,917,880,182,58,0,0,36.81,3344,3,0,0,0,0,1
burdibi01,0.4052,12,0,2,7,0,0,6,85,16,42,6,0,0,0,7.34,226,1,0,0,0,0,0,0,0,0,0,16,42,6,0,0,0,7.34,226,1,0,0,0,0,0
burkebi01,0.6371,2,0,1,1,0,0,0,8,0,3,1,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,6,21,0,0,0,0,1,0
burkeja01,0.5345,42,0,1,21,8,3,6,193,22,55,17,3,0,0,19.73,345,0,0,0,0,0,0,0,0,0,0,22,55,17,3,0,0,19.73,345,0,0,0,0,0,0
burnsdi01,0.4662,145,4,9,97,26,14,10,544,122,118,47,4,0,0,15.97,473,0,0,0,0,0,0,0,0,0,0,122,118,47,4,0,0,15.97,473,0,0,0,0,0,0
burnsfa01,0.5429,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
burreha01,0.6250,4,0,3,2,1,0,0,20,3,8,2,0,0,0,4.81,51,1,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,4.81,51,1,0,0,0,0,0
burrial01,0.5547,2,0,0,0,0,0,0,4,0,1,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,14,0,0,0,0,0,0
buttefr01,0.2083,20,0,7,16,0,0,0,93,16,30,15,0,0,0,4.27,94,0,0,0,0,0,0,0,0,0,0,16,30,15,0,0,0,4.27,94,0,0,0,0,0,0
cadych01,0.4195,2,0,0,4,1,1,2,34,8,9,7,0,0,0,10.71,50,0,0,0,0,0,0,0,0,0,0,8,9,7,0,0,0,10.71,50,0,0,0,0,0,0
cahiljo01,0.4185,192,1,58,93,24,12,24,936,327,95,83,10,0,0,22.38,66,0,0,0,0,0,0,0,0,0,0,327,95,83,10,0,0,22.38,66,0,0,0,0,0,0
calihwi01,0.5132,34,1,18,22,5,2,13,215,42,112,13,7,0,0,9.71,427,0,0,0,0,0,0,0,0,0,0,42,112,13,7,0,0,9.71,427,0,0,0,0,0,0
callajo02,0.2600,0,0,0,0,0,0,0,4,0,2,0,0,0,0,16.2,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16.2,18,0,0,0,0,0,0
callani01,0.5278,901,11,394,442,135,46,159,3295,1137,992,166,58,0,0,33.78,1748,2,0,0,0,0,0,0,0,0,0,1137,992,166,58,0,0,33.78,1748,2,0,0,0,0,0
campbhu01,0.0870,13,0,7,9,0,1,1,86,8,47,17,0,0,0,2.95,251,0,0,0,0,0,0,0,0,0,0,8,47,17,0,0,0,2.95,251,0,0,0,0,0,0
campfsa01,0.4885,2,0,3,2,1,0,1,12,0,5,1,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,31,0,0,0,0,0,0
campki01,0.4807,1,0,0,0,0,0,0,22,2,6,2,0,0,0,12.81,65,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,12.81,65,0,0,0,0,0,0
carnepa01,0.4505,308,3,131,142,36,11,85,1248,375,66,26,16,0,0,18.85,139,0,0,0,0,0,0,0,0,0,0,375,66,26,16,0,0,18.85,139,0,0,0,0,0,0
carribi01,0.4512,81,0,30,38,9,6,31,497,55,353,40,18,0,0,20.19,1650,0,0,0,0,0,0,0,0,0,0,55,353,40,18,0,0,20.19,1650,0,0,0,0,0,0
carseki01,0.4141,223,2,101,132,17,11,92,1042,151,631,85,25,0,0,66.14,2794,3,0,0,0,0,0,0,0,0,0,151,631,85,25,0,0,66.14,2794,3,0,0,0,0,0
casech01,0.5485,18,0,5,8,1,1,13,133,24,100,10,2,0,0,15.91,373,1,0,0,0,0,0,0,0,0,0,24,100,10,2,0,0,15.91,373,1,0,0,0,0,0
caseybi01,0.4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0
caseyda01,0.5033,115,1,51,63,16,5,25,710,70,339,49,8,0,0,20.62,1664,0,0,0,0,0,0,0,0,0,0,70,339,49,8,0,0,20.62,1664,0,0,0,0,0,0
cassied01,0.4118,11,0,5,4,1,1,0,43,0,27,4,2,0,0,8.44,113,0,0,0,0,0,0,0,0,0,0,0,27,4,2,0,0,8.44,113,0,0,0,0,0,0
cassijo01,0.4389,650,5,191,353,87,33,84,2642,1038,242,235,34,0,0,8.03,308,0,0,0,0,0,0,0,0,0,0,1038,242,235,34,0,0,8.03,308,0,0,0,0,0,0
cattajo01,0.7911,0,0,0,0,0,0,0,11,0,5,2,0,0,0,11.12,14,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,11.12,14,0,0,0,0,1,0
chambro01,0.4783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,5,1,0,0,0,0,0
chapmfr01,0.4812,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7.2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,8,0,0,0,0,0,0
chattji01,0.2025,2,0,0,4,1,0,2,15,25,3,2,2,0,0,3.6,11,0,0,0,0,0,0,0,0,0,0,25,3,2,2,0,0,3.6,11,0,0,0,0,0,0
chesbja01,0.5447,217,5,82,85,37,13,25,1103,103,836,56,28,0,0,38.38,2647,5,0,0,0,0,0,0,0,0,0,103,836,56,28,0,0,38.38,2647,5,0,0,0,0,1
childbi01,0.2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
clackbo01,0.2012,48,0,19,33,1,1,9,312,227,42,54,4,0,0,4.5,2,0,0,0,0,0,0,0,0,0,0,227,42,54,4,0,0,4.5,2,0,0,0,0,0,0
clarkda01,0.5204,78,1,28,41,5,4,28,360,42,165,22,9,0,0,38.95,1063,3,0,0,0,0,0,0,0,0,0,42,165,22,9,0,0,38.95,1063,3,0,0,0,0,0
clarkda02,0.5363,44,1,18,33,2,1,37,273,31,162,20,7,0,0,30.25,873,0,0,0,0,0,0,0,0,0,0,31,162,20,7,0,0,30.25,873,0,0,0,0,0,0
clarked01,0.4667,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6.75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,10,0,0,0,0,0,0
clarkhe01,0.5480,8,0,3,3,0,0,3,29,3,6,4,0,0,0,7.87,40,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,7.87,40,0,0,0,0,0,0
comisch01,0.6042,1529,28,883,992,207,68,197,5796,13900,570,417,749,0,0,2.25,13,0,0,44,0,10,22,4,1,2,151,13900,570,417,749,0,0,2.25,13,0,0,0,0,1,1
conwape01,0.4886,134,9,60,85,23,5,22,599,104,251,45,7,0,0,23.85,1058,0,0,0,0,0,0,0,0,0,12,104,251,45,7,0,0,23.85,1058,0,0,0,0,1,0
